t_s,drop_rate_per_s,drops_exp,backlog_pkts,throughput_mbps,rtt_proxy_ms,active_flows,elephant_flows,mice_flows,elephant_ratio,regime,trajectory,predicted_regime,workload_profile,target_ms,interval_ms,limit_pkts,quantum_bytes
65.852,27010.9076,525334,289,10.0063,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
65.962,27796.8703,528322,289,10.0203,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
66.069,42285.8658,532887,296,9.9872,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.177,30793.3476,536212,299,9.9803,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.285,29283.1130,539377,299,10.0243,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.393,30889.2663,542733,300,9.9772,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.502,29257.9982,545892,310,10.0152,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.610,33908.3880,549540,294,10.0070,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.717,38575.1472,553692,298,10.0072,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.825,32752.0672,557193,308,9.9975,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
66.932,33599.5519,560827,283,10.0126,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
67.040,34677.4085,564540,312,9.9710,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
67.147,27476.8303,567518,289,9.9869,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
67.256,31575.5600,570901,314,10.0288,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
67.363,35581.1588,574690,293,10.0206,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
67.469,28703.6984,577839,316,9.9385,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
67.579,25168.8045,580575,318,10.0203,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
67.688,23226.4354,583051,307,10.0199,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
67.794,27079.3977,585973,302,9.9821,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
67.902,30187.9609,589236,303,9.9895,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
68.010,27052.9696,592130,293,10.0343,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
68.117,39196.2409,596354,312,9.9852,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.225,42614.5763,600923,292,10.0068,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.332,27006.7900,603813,289,10.0162,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.439,24850.7494,606533,294,9.9663,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.549,23759.2363,609091,308,10.0192,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.656,32525.3601,612593,317,9.9843,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
68.764,23610.7216,615127,300,10.0312,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
68.871,26599.1612,617983,304,9.9825,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
68.979,31627.8596,621358,297,10.0247,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
69.085,30125.9652,624599,305,9.9876,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
69.193,46647.9436,629600,305,10.0126,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.300,25499.8571,632316,296,9.9988,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.407,27980.3582,635328,288,9.9864,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.514,33578.0548,638910,269,9.9881,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.621,30680.1294,642198,308,9.9865,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.728,25705.1859,644958,297,10.0219,0.148,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.39,50.0,318,300
69.836,24927.9164,647628,276,9.9972,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
69.943,30372.1493,650874,306,9.9993,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
70.049,27841.7972,653869,299,10.0032,0.148,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.39,50.0,318,300
70.170,44224.9135,659229,278,9.9915,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
70.278,54526.0263,665097,256,9.9891,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.386,36234.5289,668956,270,10.0245,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.492,42781.4983,673590,256,9.9831,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.601,32491.3716,677132,278,9.9920,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.710,37003.7692,681149,245,10.0243,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.818,37349.0427,685170,263,9.9803,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
70.926,43673.8031,689945,272,9.9869,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.035,42179.1248,694508,261,10.0054,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.144,36182.1013,698396,285,10.0287,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
71.251,45559.4782,703367,280,9.9783,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
71.360,51440.3832,708907,284,10.0259,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.468,91137.5050,718487,265,10.0159,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.573,75952.4498,726527,257,9.9858,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.679,95289.2611,736621,267,10.0087,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.785,68923.6359,743920,285,10.0016,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.890,82769.2034,752724,263,9.9824,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
71.997,82786.4522,761546,271,10.0087,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
72.103,65104.3474,768418,255,10.0044,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
72.209,73507.2474,776169,281,9.9996,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
72.314,68239.2818,783398,272,9.9982,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.420,88797.1525,792790,283,9.9890,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.526,62663.8188,799354,246,10.0459,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.631,60382.5441,805689,272,9.9748,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.736,83181.1486,814487,276,10.0140,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.841,74128.0963,822405,261,9.9703,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
72.948,83128.3695,831331,278,10.0165,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
73.056,59586.3225,837694,283,9.9680,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
73.163,61064.6466,844200,285,9.9710,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.269,34346.7110,847896,280,10.0194,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.377,36721.9910,851891,273,9.9737,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.486,41996.4010,856440,271,10.0317,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.594,69060.1978,863828,267,9.9895,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.701,72477.7836,871540,286,10.0385,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
73.807,86931.6188,880879,286,9.9821,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
73.915,66284.7959,887940,274,10.0073,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.021,72417.9453,895576,282,10.0199,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.126,90207.1411,905200,278,9.9871,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.233,83856.4869,914211,265,9.9991,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.341,59184.9190,920481,281,9.9929,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.447,66398.5767,927700,273,9.9954,0.117,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.26,50.0,286,300
74.555,70198.0728,935095,271,10.0192,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
74.661,55832.0887,941077,285,9.9752,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
74.768,55792.4394,947040,263,10.0039,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
74.875,71104.2586,954677,285,9.9892,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
74.982,39242.6878,958918,253,10.0059,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
75.090,26012.0353,961725,277,9.9717,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
75.198,23413.9447,964265,275,10.0117,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
75.307,34294.7824,968016,280,10.0024,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
75.416,28081.4337,971125,282,9.9626,0.117,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.26,50.0,286,300
75.546,27445.8317,974659,236,9.9917,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
75.656,29495.4644,977912,238,10.0058,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
75.766,34117.4011,981649,240,10.0274,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
75.875,59539.5908,988114,242,10.0122,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
75.984,45193.9002,992924,249,10.0460,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.090,48152.8793,998092,236,9.9524,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.198,58009.4598,1004366,238,10.0274,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.306,40708.3021,1008742,239,9.9906,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.413,49305.6047,1014091,255,10.0016,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.522,55200.2429,1020067,227,10.0127,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.630,37129.1795,1024115,240,9.9474,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
76.739,43252.7734,1028814,248,10.0312,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
76.848,53608.6815,1034661,228,10.0306,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
76.957,44901.7180,1039564,240,9.9852,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
77.066,40119.7551,1043958,238,9.9697,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
77.176,35545.8893,1047803,238,10.0162,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
77.284,61895.4081,1054496,247,10.0000,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.392,56290.2800,1060597,238,9.9769,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.500,62295.6086,1067286,243,10.0363,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.608,54797.3266,1073244,238,9.9843,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.716,57925.7031,1079599,240,9.9864,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.826,52868.1280,1085285,238,10.0297,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
77.934,57680.3041,1091572,238,9.9886,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
78.043,54154.2771,1097503,245,10.0036,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
78.152,51738.9627,1103040,228,10.0155,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
78.259,54073.9415,1108896,247,9.9948,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.367,38644.2487,1113000,244,10.0132,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.473,53758.7868,1118815,249,9.9725,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.582,49583.6104,1124244,244,10.0110,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.691,57643.0435,1130474,247,9.9514,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.800,50183.0531,1135918,244,10.0409,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
78.908,62143.9784,1142664,247,10.0002,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.016,61560.0395,1149448,240,9.9801,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.127,54638.0207,1155298,243,10.0355,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.234,45939.0786,1160231,243,9.9865,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.341,48701.2082,1165515,242,9.9908,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.449,68536.5967,1172888,244,10.0272,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.557,64469.7472,1179813,247,9.9834,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
79.665,44354.5050,1184623,255,9.9909,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
79.773,52005.0670,1190241,238,9.9756,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
79.881,49422.2054,1195586,249,10.0328,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
79.989,58057.9732,1201889,245,9.9993,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.098,59657.3074,1208454,249,9.9895,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
80.208,58069.3976,1214681,238,10.0200,0.151,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.13,50.0,257,300
80.315,42675.2947,1219355,240,9.9695,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.424,35699.7736,1223228,248,10.0161,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.533,44539.0149,1227993,240,10.0038,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.640,44379.1212,1232784,248,10.0165,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.748,25857.5585,1235668,238,9.9745,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.859,24923.3759,1238408,233,9.9753,0.151,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.13,50.0,257,300
80.989,31542.7676,1242511,241,9.9834,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.099,23699.5512,1245172,232,10.0163,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.212,39383.5183,1249527,235,10.0033,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.322,35507.5835,1253465,236,9.9596,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.434,28811.3004,1256646,242,10.0619,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.544,40821.6247,1261059,208,10.0223,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
81.652,44632.6942,1265945,246,9.9840,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
81.761,57443.7307,1272120,253,10.0151,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
81.869,39678.1631,1276406,223,10.0058,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
81.977,48080.6890,1281566,235,9.9775,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
82.084,50385.5565,1287058,254,10.0030,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
82.193,43914.3149,1291883,256,9.9955,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
82.303,28397.5775,1295003,247,9.9671,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
82.413,33484.8521,1298672,242,10.0278,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
82.523,31509.8190,1302149,249,9.9861,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
82.633,40295.5391,1306531,244,10.0408,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
82.741,40448.7644,1310943,236,9.9572,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
82.851,41238.9362,1315471,241,9.9975,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
82.960,36493.4532,1319519,256,9.9675,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
83.071,42109.5280,1324140,239,10.0464,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
83.181,38987.4624,1328420,244,9.9849,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.291,42347.7038,1333147,256,9.9996,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.402,45386.7890,1338098,231,9.9565,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.512,41485.0635,1342725,228,10.0550,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.623,47841.8151,1347838,250,10.0242,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.730,60041.9347,1354349,254,10.0204,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.838,63297.7148,1361095,253,9.9877,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
83.945,53096.6104,1366757,249,10.0068,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
84.051,55622.4649,1372858,250,9.9789,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
84.161,51483.9748,1378399,246,10.0080,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
84.269,38716.3402,1382597,248,9.9776,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
84.377,40757.0693,1387012,251,10.0117,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
84.486,41006.7199,1391512,249,9.9741,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
84.595,45908.9676,1396502,250,10.0360,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
84.704,45776.7506,1401462,242,9.9897,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
84.813,29749.8446,1404759,243,10.0003,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
84.923,38670.6764,1409037,0,9.9561,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
85.034,33117.6686,1412639,255,10.0198,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
85.143,45595.0715,1417584,251,10.0289,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
85.251,55632.3961,1423637,256,9.9919,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
85.360,37905.6849,1427715,242,9.9875,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
85.468,32046.0756,1431167,229,10.0091,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
85.575,50985.9446,1436714,247,10.0073,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
85.684,48417.5142,1441889,245,10.0282,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
85.791,63421.8059,1448797,248,9.9423,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
85.900,51755.8138,1454437,246,9.9763,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.009,32839.3057,1458017,256,10.0499,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.118,40185.1258,1462361,256,9.9934,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
86.226,38090.4454,1466568,240,9.9579,0.172,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
86.336,49138.8056,1471907,251,10.0836,0.172,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.451,44841.5855,1477069,241,9.9645,0.128,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
86.560,51777.9481,1482600,239,10.0191,0.128,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
86.667,61123.5402,1489194,228,9.9991,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.775,44783.8407,1494014,224,10.0029,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.882,42991.6880,1498643,251,10.0037,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
86.990,54270.7930,1504494,228,9.9908,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
87.098,47062.5495,1509621,248,9.9794,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
87.207,48540.3147,1514904,244,9.9936,0.128,0,0,0,0.000,HEAVY,WORSENING,HEAVY,MICE,1.02,50.0,256,300
87.316,47878.0601,1520054,246,10.0382,0.128,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
87.423,49182.6605,1525330,250,10.0015,0.128,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
87.530,40220.8145,1529629,252,9.9934,0.128,0,0,0,0.000,HEAVY,RECOVERING,MODERATE,MICE,1.02,50.0,256,300
