[eBPF] Layer 1: ✅ Using existing /home/ammu/ccn-linux-qdisc-study/scripts/../ebpf/tc_monitor.o
[eBPF] Layer 2: Attaching to ns1/veth1...
[eBPF] Layer 2: ✅ Attached — filter protocol all pref 49152 bpf chain 0 handle 0x1 tc_mon
[eBPF] Layer 3: Locating BPF maps via bpftool...
[eBPF] Layer 3: ✅ flow_map id=22
[eBPF] Layer 3: ✅ global_map id=23

════════════════════════════════════════════════════════════════════════
  ACAPE v5.0.0  |  mode: eBPF (clang+tc+bpftool)
  metrics → /home/ammu/ccn-linux-qdisc-study/logs/acape_metrics_20260402_131706.csv
════════════════════════════════════════════════════════════════════════
      t      regime         traj        pred      dr/s     bl   flows  eleph      rtt      wkld     tgt    lim   adj
  802.9       HEAVY       STABLE       HEAVY   52943.1    244       0      0    0.00ms      MICE    1.0ms    256    15
  803.4       HEAVY       STABLE       HEAVY   56049.6    250       0      0    0.00ms      MICE    1.0ms    256    15
  803.9       HEAVY       STABLE       HEAVY   48536.3    245       0      0    0.00ms      MICE    1.0ms    256    15
  804.4       HEAVY       STABLE       HEAVY   47409.4    230       0      0    0.00ms      MICE    1.0ms    256    15
  805.0       HEAVY       STABLE       HEAVY   50441.7    233       0      0    0.00ms      MICE    1.0ms    256    15
  805.5       HEAVY       STABLE       HEAVY   53145.4    246       0      0    0.00ms      MICE    1.0ms    256    15
  806.0       HEAVY       STABLE       HEAVY   54071.8    241       0      0    0.00ms      MICE    1.0ms    256    15
  806.5       HEAVY       STABLE       HEAVY   52033.9    256       0      0    0.00ms      MICE    1.0ms    256    15
  807.0       HEAVY   RECOVERING    MODERATE   49062.8    238       0      0    0.00ms      MICE    1.0ms    256    15
  807.5       HEAVY   RECOVERING    MODERATE   42041.0    241       0      0    0.00ms      MICE    1.0ms    256    15
  808.0       HEAVY   RECOVERING    MODERATE   32986.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  808.5       HEAVY   RECOVERING    MODERATE   42036.7    232       0      0    0.00ms      MICE    1.0ms    256    15
  809.1       HEAVY   RECOVERING    MODERATE   36505.1    232       0      0    0.00ms      MICE    1.0ms    256    15
  809.6       HEAVY   RECOVERING    MODERATE   43660.8    242       0      0    0.00ms      MICE    1.0ms    256    15
  810.1       HEAVY   RECOVERING    MODERATE   49888.2    241       0      0    0.00ms      MICE    1.0ms    256    15
  810.6       HEAVY   RECOVERING    MODERATE   45843.3    239       0      0    0.00ms      MICE    1.0ms    256    15
  811.1       HEAVY   RECOVERING    MODERATE   30075.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  811.6       HEAVY   RECOVERING    MODERATE   40778.0    238       0      0    0.00ms      MICE    1.0ms    256    15
  812.1       HEAVY   RECOVERING    MODERATE   36743.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  812.7       HEAVY       STABLE       HEAVY   53389.4    232       0      0    0.00ms      MICE    1.0ms    256    15
  813.2       HEAVY       STABLE       HEAVY   59900.3    235       0      0    0.00ms      MICE    1.0ms    256    15
  813.7       HEAVY       STABLE       HEAVY   51402.4    245       0      0    0.00ms      MICE    1.0ms    256    15
  814.2       HEAVY       STABLE       HEAVY   53414.8    243       0      0    0.00ms      MICE    1.0ms    256    15
  814.7       HEAVY       STABLE       HEAVY   49578.1    251       0      0    0.00ms      MICE    1.0ms    256    15
  815.2       HEAVY       STABLE       HEAVY   50133.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  815.7       HEAVY       STABLE       HEAVY   61024.2    240       0      0    0.00ms      MICE    1.0ms    256    15
  816.2       HEAVY       STABLE       HEAVY   62487.8    246       0      0    0.00ms      MICE    1.0ms    256    15
  816.8       HEAVY       STABLE       HEAVY   60011.6    232       0      0    0.00ms      MICE    1.0ms    256    15
  817.3       HEAVY       STABLE       HEAVY   57509.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  817.8       HEAVY   RECOVERING    MODERATE   43130.1    233       0      0    0.00ms      MICE    1.0ms    256    15
  818.3       HEAVY   RECOVERING    MODERATE   46334.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  818.8       HEAVY   RECOVERING    MODERATE   48774.1    240       0      0    0.00ms      MICE    1.0ms    256    15
  819.3       HEAVY   RECOVERING    MODERATE   45648.6    255       0      0    0.00ms      MICE    1.0ms    256    15
  819.8       HEAVY   RECOVERING    MODERATE   55836.6    254       0      0    0.00ms      MICE    1.0ms    256    15
  820.3       HEAVY   RECOVERING    MODERATE   53676.8    231       0      0    0.00ms      MICE    1.0ms    256    15
  820.9       HEAVY   RECOVERING    MODERATE   48860.2    218       0      0    0.00ms      MICE    1.0ms    256    15
  821.4       HEAVY   RECOVERING    MODERATE   51606.5    254       0      0    0.00ms      MICE    1.0ms    256    15
  821.9       HEAVY       STABLE       HEAVY   58814.7    245       0      0    0.00ms      MICE    1.0ms    256    15
  822.4       HEAVY       STABLE       HEAVY   55386.6    249       0      0    0.00ms      MICE    1.0ms    256    15
  822.9       HEAVY       STABLE       HEAVY   50657.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  823.4       HEAVY       STABLE       HEAVY   44960.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  823.9       HEAVY       STABLE       HEAVY   60670.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  824.4       HEAVY       STABLE       HEAVY   55702.1    255       0      0    0.00ms      MICE    1.0ms    256    15
  825.0       HEAVY   RECOVERING    MODERATE   39946.8    243       0      0    0.00ms      MICE    1.0ms    256    15
  825.5       HEAVY   RECOVERING    MODERATE   45353.0    234       0      0    0.00ms      MICE    1.0ms    256    15
  826.0       HEAVY   RECOVERING    MODERATE   50488.1    249       0      0    0.00ms      MICE    1.0ms    256    15
  826.5       HEAVY   RECOVERING    MODERATE   47585.2    232       0      0    0.00ms      MICE    1.0ms    256    15
  827.0       HEAVY   RECOVERING    MODERATE   53922.8    248       0      0    0.00ms      MICE    1.0ms    256    15
  827.5       HEAVY       STABLE       HEAVY   51874.8    233       0      0    0.00ms      MICE    1.0ms    256    15
  828.0       HEAVY       STABLE       HEAVY   53760.5    240       0      0    0.00ms      MICE    1.0ms    256    15
  828.6       HEAVY   RECOVERING    MODERATE   50986.2    252       0      0    0.00ms      MICE    1.0ms    256    15
  829.1       HEAVY       STABLE       HEAVY   60684.9    242       0      0    0.00ms      MICE    1.0ms    256    15
  829.6       HEAVY       STABLE       HEAVY   46488.0    247       0      0    0.00ms      MICE    1.0ms    256    15
  830.1       HEAVY       STABLE       HEAVY   45752.3    242       0      0    0.00ms      MICE    1.0ms    256    15
  830.6       HEAVY       STABLE       HEAVY   55757.8    235       0      0    0.00ms      MICE    1.0ms    256    15
  831.1       HEAVY       STABLE       HEAVY   54252.7    251       0      0    0.00ms      MICE    1.0ms    256    15
  831.6       HEAVY   RECOVERING    MODERATE   46386.9    234       0      0    0.00ms      MICE    1.0ms    256    15
  832.1       HEAVY   RECOVERING    MODERATE   43927.0    228       0      0    0.00ms      MICE    1.0ms    256    15
  832.7       HEAVY   RECOVERING    MODERATE   54640.2    249       0      0    0.00ms      MICE    1.0ms    256    15
  833.2       HEAVY   RECOVERING    MODERATE   54055.5    246       0      0    0.00ms      MICE    1.0ms    256    15
  833.7       HEAVY   RECOVERING    MODERATE   50971.0    243       0      0    0.00ms      MICE    1.0ms    256    15
  834.2       HEAVY       STABLE       HEAVY   45627.8    256       0      0    0.00ms      MICE    1.0ms    256    15
  834.7       HEAVY   RECOVERING    MODERATE   37349.7    208       0      0    0.00ms      MICE    1.0ms    256    15
  835.2       HEAVY   RECOVERING    MODERATE   47105.7    229       0      0    0.00ms      MICE    1.0ms    256    15
  835.7       HEAVY   RECOVERING    MODERATE   52213.4    235       0      0    0.00ms      MICE    1.0ms    256    15
  836.2       HEAVY       STABLE       HEAVY   52326.0    226       0      0    0.00ms      MICE    1.0ms    256    15
  836.8       HEAVY       STABLE       HEAVY   55477.9    228       0      0    0.00ms      MICE    1.0ms    256    15
  837.3       HEAVY       STABLE       HEAVY   55189.4    250       0      0    0.00ms      MICE    1.0ms    256    15
  837.8       HEAVY       STABLE       HEAVY   54976.4    237       0      0    0.00ms      MICE    1.0ms    256    15
  838.3       HEAVY       STABLE       HEAVY   50041.3    243       0      0    0.00ms      MICE    1.0ms    256    15
  838.8       HEAVY       STABLE       HEAVY   57560.6    226       0      0    0.00ms      MICE    1.0ms    256    15
  839.3       HEAVY       STABLE       HEAVY   60134.2    231       0      0    0.00ms      MICE    1.0ms    256    15
  839.8       HEAVY       STABLE       HEAVY   47492.1    250       0      0    0.00ms      MICE    1.0ms    256    15
  840.3       HEAVY   RECOVERING    MODERATE   48120.3    225       0      0    0.00ms      MICE    1.0ms    256    15
  840.9       HEAVY   RECOVERING    MODERATE   51693.9    245       0      0    0.00ms      MICE    1.0ms    256    15
  841.4       HEAVY   RECOVERING    MODERATE   49205.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  841.9       HEAVY   RECOVERING    MODERATE   48494.1    247       0      0    0.00ms      MICE    1.0ms    256    15
  842.4       HEAVY   RECOVERING    MODERATE   59442.1    227       0      0    0.00ms      MICE    1.0ms    256    15
  842.9       HEAVY   RECOVERING    MODERATE   50195.6    238       0      0    0.00ms      MICE    1.0ms    256    15
  843.4       HEAVY   RECOVERING    MODERATE   49539.4    226       0      0    0.00ms      MICE    1.0ms    256    15
  843.9       HEAVY   RECOVERING    MODERATE   45920.1    231       0      0    0.00ms      MICE    1.0ms    256    15
  844.4       HEAVY       STABLE       HEAVY   58585.5    251       0      0    0.00ms      MICE    1.0ms    256    15
  845.0       HEAVY       STABLE       HEAVY   47288.9    225       0      0    0.00ms      MICE    1.0ms    256    15
  845.5       HEAVY   RECOVERING    MODERATE   50388.5    237       0      0    0.00ms      MICE    1.0ms    256    15
  846.0       HEAVY   RECOVERING    MODERATE   50836.8    228       0      0    0.00ms      MICE    1.0ms    256    15
  846.5       HEAVY   RECOVERING    MODERATE   47794.6    238       0      0    0.00ms      MICE    1.0ms    256    15
  847.0       HEAVY   RECOVERING    MODERATE   48250.7    230       0      0    0.00ms      MICE    1.0ms    256    15
  847.5       HEAVY       STABLE       HEAVY   53729.6    248       0      0    0.00ms      MICE    1.0ms    256    15
  848.0       HEAVY   RECOVERING    MODERATE   46746.9    249       0      0    0.00ms      MICE    1.0ms    256    15
  848.5       HEAVY       STABLE       HEAVY   53468.1    248       0      0    0.00ms      MICE    1.0ms    256    15
  849.1       HEAVY       STABLE       HEAVY   54586.4    248       0      0    0.00ms      MICE    1.0ms    256    15
  849.6       HEAVY       STABLE       HEAVY   57493.6    250       0      0    0.00ms      MICE    1.0ms    256    15
  850.1       HEAVY       STABLE       HEAVY   52765.6    239       0      0    0.00ms      MICE    1.0ms    256    15
  850.6       HEAVY       STABLE       HEAVY   46952.8    232       0      0    0.00ms      MICE    1.0ms    256    15
  851.1       HEAVY       STABLE       HEAVY   47775.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  851.6       HEAVY   RECOVERING    MODERATE   49666.3    248       0      0    0.00ms      MICE    1.0ms    256    15
  852.1       HEAVY   RECOVERING    MODERATE   50112.1    237       0      0    0.00ms      MICE    1.0ms    256    15
  852.6       HEAVY   RECOVERING    MODERATE   51928.9    232       0      0    0.00ms      MICE    1.0ms    256    15
  853.2       HEAVY   RECOVERING    MODERATE   52103.1    225       0      0    0.00ms      MICE    1.0ms    256    15
  853.7       HEAVY   RECOVERING    MODERATE   49479.7    256       0      0    0.00ms      MICE    1.0ms    256    15
  854.2       HEAVY       STABLE       HEAVY   56410.9    247       0      0    0.00ms      MICE    1.0ms    256    15
  854.7       HEAVY       STABLE       HEAVY   54604.3    246       0      0    0.00ms      MICE    1.0ms    256    15
  855.2       HEAVY       STABLE       HEAVY   47342.6    251       0      0    0.00ms      MICE    1.0ms    256    15
  855.7       HEAVY       STABLE       HEAVY   53993.8    237       0      0    0.00ms      MICE    1.0ms    256    15
  856.2       HEAVY       STABLE       HEAVY   52902.9    254       0      0    0.00ms      MICE    1.0ms    256    15
  856.7       HEAVY       STABLE       HEAVY   49425.9    253       0      0    0.00ms      MICE    1.0ms    256    15
  857.3       HEAVY       STABLE       HEAVY   53540.6    247       0      0    0.00ms      MICE    1.0ms    256    15
  857.8       HEAVY       STABLE       HEAVY   53888.8    249       0      0    0.00ms      MICE    1.0ms    256    15
  858.3       HEAVY   RECOVERING    MODERATE   48170.5    219       0      0    0.00ms      MICE    1.0ms    256    15
  858.8       HEAVY   RECOVERING    MODERATE   46802.4    215       0      0    0.00ms      MICE    1.0ms    256    15
  859.3       HEAVY   RECOVERING    MODERATE   45191.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  859.8       HEAVY       STABLE       HEAVY   58988.2    244       0      0    0.00ms      MICE    1.0ms    256    15
  860.3       HEAVY       STABLE       HEAVY   54710.5    250       0      0    0.00ms      MICE    1.0ms    256    15
  860.8       HEAVY       STABLE       HEAVY   51390.0    231       0      0    0.00ms      MICE    1.0ms    256    15
  861.4       HEAVY       STABLE       HEAVY   50863.2    251       0      0    0.00ms      MICE    1.0ms    256    15
  861.9       HEAVY   RECOVERING    MODERATE   47353.3    246       0      0    0.00ms      MICE    1.0ms    256    15
  862.4       HEAVY       STABLE       HEAVY   51469.7    248       0      0    0.00ms      MICE    1.0ms    256    15
  862.9       HEAVY       STABLE       HEAVY   53251.0    229       0      0    0.00ms      MICE    1.0ms    256    15
  863.4       HEAVY       STABLE       HEAVY   49605.6    240       0      0    0.00ms      MICE    1.0ms    256    15
  863.9       HEAVY   RECOVERING    MODERATE   48718.3    219       0      0    0.00ms      MICE    1.0ms    256    15
  864.4       HEAVY   RECOVERING    MODERATE   50007.1    242       0      0    0.00ms      MICE    1.0ms    256    15
  864.9       HEAVY   RECOVERING    MODERATE   46649.4    230       0      0    0.00ms      MICE    1.0ms    256    15
  865.5       HEAVY   RECOVERING    MODERATE   47617.1    234       0      0    0.00ms      MICE    1.0ms    256    15
  866.0       HEAVY   RECOVERING    MODERATE   51410.1    252       0      0    0.00ms      MICE    1.0ms    256    15
  866.5       HEAVY   RECOVERING    MODERATE   51111.7    255       0      0    0.00ms      MICE    1.0ms    256    15
  867.0       HEAVY   RECOVERING    MODERATE   44654.7    247       0      0    0.00ms      MICE    1.0ms    256    15
  867.5       HEAVY   RECOVERING    MODERATE   54508.2    255       0      0    0.00ms      MICE    1.0ms    256    15
